,Date,User,Tweet,Likes,Hashtags,Language
1608,2021-03-23 14:41:50+00:00,brwinfsc,"#TheMorningRush Topic Suggestion
#GoodCopBadCop

@chicogarcia

San tayo kakain? 
Good Cop: Uy diba diet ka? May alam akong organic resto. 
Bad Cop: Anong diet? Tara Samgyup!

Mukhang need ko na mag eyeglasses
Good Cop: must be the online class?
Bad Cop: YAN! kaka computer mo yan!",1,"['TheMorningRush', 'GoodCopBadCop']",tl
1609,2021-03-23 14:12:46+00:00,cyjaaaaade,Ahak mao jud ning na gain nakos online class ug quarantine,1,,tl
1610,2021-03-23 13:54:08+00:00,joyooot,na dili mabalaka sa online class nga hinay signal https://t.co/RTQZPW5ugL,0,,tl
1611,2021-03-23 12:06:34+00:00,19910922_,"nakakamiss mag turo ng face 2 face! So, please taong bayan maki cooperate naman kau. Ayoko na mag turo sa online class, gusto kona mambatok ng bataaaa....

PS.
Para sa katuwaan lanng! https://t.co/AjwzvcJpxh",0,,tl
1612,2021-03-23 09:45:05+00:00,mkllonly,ngayon ko talaga nalaman gaano kahirap online class :(( mag iisang taon na,5,,tl
1613,2021-03-23 07:43:57+00:00,eyystrong,"sa online class hinay2, pro sa VC abtik HAHAHAHAHA",0,,tl
1614,2021-03-23 06:51:54+00:00,Im_kengambala,@irishurrera Karl at flap ng online class,1,,en
1615,2021-03-23 05:39:38+00:00,TinPalenzuela,"Sa online class nina Ite:

Bago ka magrecite, kailangan mo munang sabihin ang line na,"" (name) loves Math"". 

Ayun, di siya nagrecite. 

Ite: Gusto ko sanang marecite pero di ko maisip na ""Catherine loves Math"". 

😆😆😆",1,,tl
1616,2021-03-23 02:04:52+00:00,sheromeyolangco,"Binalikan ko si online class, angulo kakasusuot 🤬 madali na nga pinapahirap nyo pa!!",0,,tl
1617,2021-03-23 01:53:03+00:00,baby_bear_xx,Pre online class look 🥱 goodmorning! https://t.co/ovqLqJCol0,11,,en
1618,2021-03-23 00:03:49+00:00,AngelBaliba,Kala ko wala ng favoritism sa college meron pa pala hayssss online class pa nga💁,4,,tl
1619,2021-03-22 23:50:21+00:00,ojjo32106,"My first ever attendance. P.S.: HINDI NA RIN MUNA AKO NAKINIG SA ONLINE CLASS JUST TO WATCH THE PILOT EPISODE. I WAS BLOCKED LAST NIGHT DUE TO SOME ISSUES.
#HKMAngPagdating https://t.co/8iLmIA0Zd2",0,['HKMAngPagdating'],en
1620,2021-03-22 16:06:28+00:00,JemaLaure,When Face to Face to Class mawala imung kaguol og struggle kay makita sad na sa imung mga Classmates peru nag online class giatay mag ka guol dyud ka haha,0,,tl
1621,2021-03-22 14:47:20+00:00,ryanmdrn,animaaaaalll karun pako nibalik og online nyaaaa ang ending daghan kaayu kog na missed HAHAHAHAHHAHAHAHAHAHAHA yawaa oooyy HAHAHHAHHAHAHAHAHHAHAHAHAHAHAHHAHAHAHA naa man diay i pass ugma bya karun pako kabalooo HAHAHAHHAHAHHAHAHAHAHAHA salamat nalang sa tanan OL Class https://t.co/jpazw5lAKi,0,,tl
1622,2021-03-22 12:58:10+00:00,crlcstro,Imbes na itulong yung pera bilang student assistant program e no. Daming di makapasok kahit online class e. Ilang estudyante din yung mapapaga aral nyo sa nmax,8,,tl
1623,2021-03-22 12:36:44+00:00,miksbanana,Gagraduate ata ako sa college na online class 🥴,1,,tl
1624,2021-03-22 12:11:42+00:00,Krissypatootie,@assaradechkorn Gagraduate ka daw bhie ng online class lahat HAHAHAHA JUSKO NAKAKA BOBO ANG COLLEGE KAPAG WALANG REAL LIFE APPLICATION HAHAHAHA,0,,tl
1625,2021-03-22 10:05:30+00:00,Sayoteeengitlog,Nakaraos online class https://t.co/5Z7t1yD6tV,0,,en
1626,2021-03-22 09:07:17+00:00,EweekJonathan,"Amoy online class na naman sa nc4 😂😂😂
2 years course
Naging
3 years going 4
Bachelors of science in automotive 😂
Lockdown Season 2😂",0,,en
1627,2021-03-22 08:45:04+00:00,nnnnosferatuuuu,there's nothing wrong with sleeping while taking fuckin' online class.,1,,en
1628,2021-03-22 08:29:12+00:00,bebubee__,Hindi ko alam kung mas gusto ko bang Face to face or online class. 🥴,3,,tl
1629,2021-03-22 07:32:21+00:00,notdchantalyk,hahahahaah ayoko na ng online class :-((((,0,,tl
1630,2021-03-22 07:21:45+00:00,ramosram0,deins na ako mag aaral kung online class parin putcha,1,,tl
1631,2021-03-22 06:53:48+00:00,thejoshsltn,@lorrainejudy Hahahahaha major in online class ting hugyaw,1,,tl
1632,2021-03-22 06:28:37+00:00,_jannaraestaris,Kun ma online class pa next schl yr ay please hndi dun gd tana kaya ka powers ko dsaiii kapoy dn takon ma stress sa internet connection. Like kisa need mo pa mapulaw kay para padayon ubra mo hay,6,,tl
1633,2021-03-22 06:22:57+00:00,LloydCedrick2,mukhang makakatulog ako sa online class namin ngayon😳 antok na antok pa ako.,0,,tl
1634,2021-03-22 05:55:00+00:00,hhatdogggggg,ngayon ko lang naenjoy yung online class sa accounting :'),0,,tl
1635,2021-03-22 05:01:45+00:00,Pamby_starrr,Magworkout during online class is such a mood!!❤,0,,en
1636,2021-03-22 03:39:08+00:00,vbncjae,Shuta kayo ayoko magcollege na online class nanaman utang na loob ngarag na ngarag na kami,7,,tl
1637,2021-03-22 02:46:33+00:00,darivatives,"Kidding aside, thanks for being at my side always. Wag ka namang magpakamatay. Matulog ka rin minsan ngayong online class 🥵 keep your fire of motivation burning! Last two sems sayo and ggrad ka na huhu naol. Stay healthy yawa ka. Keep safe na rin kahit di ka naman nalabas 🤣 ily https://t.co/ZFP2hSA2uH",2,,tl
1638,2021-03-22 01:59:52+00:00,dk_isfor_shua,9am to 7pm yung online class 🤯🤯🤯,0,,en
1639,2021-03-22 01:52:59+00:00,_jannaraestaris,Kagina pako ga dula2 sa meet yawan naman ko ni tuon kay d ko kapamati and focus awat talaka inyo nalang online class nyo,1,,tl
1640,2021-03-22 01:48:51+00:00,jhllnfrnndz,gustong gusto ko na mag rant sa fb abt sa acads para mabasa ng mga friends kong teachers HAHAHAHA jk grabe wala na talaga pumapasok sa isip namin kahit sa online class pa.,0,,tl
1641,2021-03-22 01:21:55+00:00,zandergabon,Kung online class pa nextsem ayoko na mag enroll pota nakakatamad,3,,tl
1642,2021-03-22 01:16:37+00:00,impatriciaperez,Inevitably online class pa rin daw next sem sabi ni sir Kado 🥲,0,,tl
1643,2021-03-22 00:36:22+00:00,hanayupakk,Orayt online class na naman,1,,tl
1644,2021-03-22 00:29:00+00:00,CarcedoJanica,"Good morning everyone💛🤗
PS: Monday na naman po! Oras na naman sa online class ko mamaya tsk! 🤦🏻‍♀️
#mondaythoughts 
#MoodOfTheDay",0,"['mondaythoughts', 'MoodOfTheDay']",tl
1645,2021-03-21 06:55:20+00:00,fjhayisanan_,"Tangina sa sobrang sabaw ko tinanong ko secretary namin kung may online class ngayon, eh sunday nga pala 😭😭😭",0,,tl
1646,2021-03-21 05:16:54+00:00,pahtimma,bana ko makatuturog kadi online class ni maam,1,,tl
1647,2021-03-21 04:40:40+00:00,fghijey,"250 na lang laman ng gcash, pacash in na ulet panload sa online class😏",0,,tl
1648,2021-03-21 04:39:07+00:00,labkosidj,Sabi ni ate wala siyang work ng linggo kaya linggo kinuha kong sched tas meron pala 🤧 wala akong gagamitin pang online class.,0,,tl
1649,2021-03-21 00:13:29+00:00,iambelle_,"feel ko, online class pa din this year kaya mag eenroll nako. ABM or STEM? HAHAHAHAHAHA",0,,tl
1650,2021-03-20 14:44:42+00:00,whatrn,After a whole day grind #NationalBKDOrientation and #MAEM class whole day... I intend to have a quiet moment and play #DOTA while printing #LESF before I spend my #Sunday online for another whole day online class https://t.co/7OYNZwGSmB,0,"['NationalBKDOrientation', 'MAEM', 'DOTA', 'LESF', 'Sunday']",en
1651,2021-03-20 03:15:46+00:00,angelicareinnn,@Aerivy_ UU NGAAA TAS NAG AALANGAN PA AKO ONLINE CLASS 29 PA YUNG BAKASYAON NAMIN PUTAENA HAHAHAHA,0,,tl
1652,2021-03-20 02:47:33+00:00,NLlamzon,"@queen_heraaaaa huhu same😭
antagal mag online class di ko masabing ""may class ako""",0,,tl
1653,2021-03-19 20:01:53+00:00,immayenglopez,matira matibay ngayong online class tangina.,1,,tl
1654,2021-03-19 15:49:13+00:00,TheClydeFlores,@tophnacua Asa diay ka nag online class karon? Sa cebu?,1,,tl
1655,2021-03-19 12:01:18+00:00,AllanaTabs,Kala niya ikina-cool nya ung sabay ung laro at online class,1,,tl
1656,2021-03-19 10:11:18+00:00,JuzzlynMhayyyyy,"Hello my handsome Hashh! 💜
It's quite cute how he always join me in online class and jump on my lap and take a nap✨ https://t.co/2OvqX642tc",2,,en
1657,2021-03-19 10:08:45+00:00,gntan07,"ano ang feeling ng nasa online-class tapos sinaraduhan..!! 😭😭😭 
#ETUINSET2021 #DepEdINSET2021 https://t.co/TBcmzQ7iWw",0,"['ETUINSET2021', 'DepEdINSET2021']",tl
1658,2021-03-19 09:39:56+00:00,korndoughdude,"Grabe Lord bahalag di ko ma dean's lister, bahalg di kaayu dako akong bawn, bahalag daghan school errands. Basta pasar lang ko Lord. Help me survive this online class Lord.",0,,tl
1659,2021-03-19 08:16:34+00:00,angelicareinnn,nakakawalang gana mag online class😩,0,,tl
1660,2021-03-19 06:54:52+00:00,ssgpastorfide04,Ready na siya for Online Class this coming Monday. 🥰😅 #tyeso #vacuuminsatedmug #reigermarmademebuyit @ReiGermar https://t.co/uMdrzR6zhp,1,"['tyeso', 'vacuuminsatedmug', 'reigermarmademebuyit']",en
1661,2021-03-19 06:47:35+00:00,luffyt4ro_OP,Unta mag may na ui kakapoy mag online class,0,,tl
1662,2021-03-19 06:19:58+00:00,caissamanamtam,@CamilleToooe Actually same. Hahaha nag-iisip nga ako bago mag start yung 2nd sem if mag LOA ako since feeling ko hindi talaga ako fit for online class,0,,tl
1663,2021-03-19 04:37:32+00:00,JaysonmabeatZzz,Online class tas online sabong haha ayos,0,,tl
1664,2021-03-19 02:59:51+00:00,_rosedianne_,2nd embarrassing experience during online class 😭🤣 naunsa ko ooyyy 😢😂😂😂,1,,tl
1665,2021-03-19 00:45:00+00:00,NETKDTRNGCTR,"2021 Summer Taekwondo Clinic 🥋

We offer :
* Online Class via Zoom
* Private Face to Face Class
* Private Face to Face Group Class (min of 3)

For more details, contact us..
☎️ 09173005790
📧 ocampo.nettc@gmail.com 

#NETTCSummerTKDClinic
#PhilippineTaekwondoAssociation https://t.co/bOZBLwwm1W",0,"['NETTCSummerTKDClinic', 'PhilippineTaekwondoAssociation']",en
1666,2021-03-18 17:39:48+00:00,labkosidj,Baka may gusto rin dyan mag enroll for korean class online. Sabihin niyo lang sakin. May 5% discount na po kayo. Pero start na ng class this weekends.,0,,tl
1667,2021-03-18 17:13:42+00:00,ajaysogood,Online class nalang ma d drop ka pang inaka. HAHAHAHAHAHAHA,0,,tl
1668,2021-03-18 15:15:34+00:00,mariesbiskit,RT. Wala jud ko ganahig skwela aning Online class. Mas may matun-an pakos face to face bahalag sigeg absent kaysa anang online na wa jud. hahahahaa di jud nako feel ang online. wa jud lami. ywa gusto na nako mag face to face juuud. duha ka sem na OL wa juy nasulod sa utok na cute,0,,tl
1669,2021-03-18 14:54:00+00:00,LouellaVanessa,Kanang online class tapos naguba imo laptop ang saya saya 😒,2,,tl
1670,2021-03-18 13:41:56+00:00,DhaleBabatuan,Kapoya na aning online class oi paspasi bi kanang ma f2f na laay sig puyo balay oi,1,,tl
1671,2021-03-18 12:44:48+00:00,anibjesel,Maka samot og way gana online class,1,,en
1672,2021-03-18 08:10:18+00:00,Sayoteeengitlog,online class ft. mojito 🤧 @kelayyyxx @Lumabscxz,2,,en
1673,2021-03-18 04:30:34+00:00,_jeromelouis02,ONLINE CLASS NA NGA LANG MAY MGA DEMONYO PADIN HAHAHAHAHAHAHA https://t.co/PlZs7ZNBTd,0,,tl
1674,2021-03-18 04:26:04+00:00,Feng82173898,Online Class  VS.   Me🥴 https://t.co/9AJ2m0E0Mw,1,,en
1675,2021-03-18 02:43:28+00:00,jerkyjeck,"Ladies and Gentlemen, your Online Class Batch of 2021!

@adeonjaca

#FavoriteSon @ Maryhill College Lucena City https://t.co/vIo5ViAhST",0,['FavoriteSon'],en
1676,2021-03-18 02:05:10+00:00,nnnnosferatuuuu,pati si mama nadadamay ko sa online class,0,,tl
1677,2021-03-18 02:00:22+00:00,imshantul_ao,bullshit na ONLINE CLASS!!!,0,,en
1678,2021-03-18 00:55:23+00:00,iann3j3n,"Holiday buong Panay Island, saya walang pasok!🤣😅 Tapos maaalala mo nka online class ka pla, tapos  sa Manila nka based school mo.. 🥺🤦‍♀️🤣

Me: *Kulong sa kwarto 🙄",1,,tl
1679,2021-03-17 15:58:33+00:00,kimdleon,"Ayos ah... basa onti sa online class, upload module, upload activity, upload activity, upload activity, activity tas quiz? hihihi",0,,tl
1680,2021-03-17 15:40:15+00:00,nnnnosferatuuuu,want ko na mag manila nasasawa na 'ko dito sa province and at the same time hirap nadin ako mag online class kasi kulang kulang din ako sa mga equipments lalo na pag may mga activity :(,0,,tl
1681,2021-03-17 14:33:22+00:00,CiCustodio,Di naman halatang nasa online class ako eh. 😅🤣🤣 @ Paniman Beach https://t.co/D3F6mvt7SC,0,,tl
1682,2021-03-17 06:16:41+00:00,akheinnn,no work in the campus an sa memo unoy pasabot yaon? ang mga work from home? online class? apil sa no work? HAHAHAHAHA,0,,tl
1683,2021-03-17 05:47:17+00:00,sacdalanpaolo,tulog sa online class,0,,tl
1684,2021-03-17 04:56:08+00:00,JerecaGrace,Back to reality nasad ta ani😭 hello online class😫,2,,en
1685,2021-03-17 04:26:27+00:00,russelozo,Skl nang trip ako kagabi ng mga online hanggang madaling araw tas naging ako 9 na late na ako sa class HAHHAHAHGA,0,,tl
1686,2021-03-17 04:24:19+00:00,anglmngbat,"Online class done, pero yung activities hindi pa😃",0,,tl
1687,2021-03-17 03:20:00+00:00,TroyBonsy,"As a lecturer mas bet ko talaga ang physical class. Para akong timang nagsasalita magisa sa online class. Hahaha.

It's actually fulfilling seeing my students face in person pag genuine yung reaction pag may natutunan talaga. 

Sana matapos na tong pandemic.",9,,tl
1688,2021-03-16 17:09:16+00:00,franzalaver,"One year na pala simula nung nagstruggle ako sa adjustments sa online class set up. Tinatamad na ako magrecord lately pero napaalaala sakin nitong Fb post na mahal ko ang trabaho ko kaya kahit nahirapan ako noon, sinubukan ko pa rin. At marami rami na rin akong naaccomplish. https://t.co/cxqEFSgM3B",126,,tl
1689,2021-03-16 14:58:59+00:00,brix_yyy,Hirap mag online class pag walang laptop potaena,2,,tl
1690,2021-03-16 14:11:48+00:00,mdattt,@saharlynx pero ga attend gihapon online class hahahahaha,0,,tl
1691,2021-03-16 14:04:08+00:00,preshoesclaire,wah pamo gikapoy ug online class? kay ako give-upon na 🥴,2,,tl
1692,2021-03-16 00:39:00+00:00,iamAngeloMark,"Realities in life:

Naputulan ng WiFi kaya hindi makaattend ng online class",0,,tl
1693,2021-03-15 11:59:36+00:00,fjhayisanan_,online class buddies 💨💨 https://t.co/ruRMsFFxxC,1,,en
1694,2021-03-13 09:46:25+00:00,leyymarieeee,"hoy mga titas &amp; kuyas, let me remind you nga 2nd year pako in an online class situation and inyo nako pa churvahon sa renovation aning atong pikas balay? juskooo plano ra jud tawon ako ma tabang sksksks XP",5,,tl
1695,2021-03-13 09:12:49+00:00,Jammieeeeei,I need new phone haha pang online class lang.,1,,en
1696,2021-03-13 05:37:06+00:00,blakealba_tan,"Grabe talaga si sir jose, sya yung perfect prof sa online class na itu",0,,tl
1697,2021-03-13 05:30:18+00:00,callme_AHJI,This is how I spend my weekend. Attending my online class on Trust Operations and Investment Management. 🧐 @ Bambu Estate - Davao https://t.co/nmyUdwhpHb,0,,en
1698,2021-03-13 03:23:48+00:00,liezelpdajuya,"Nagreready pang ako for the online class, naparami agad ee 😂 GGSS @ Pinagkawitan, Lipa City https://t.co/cP84lO29hf",1,,tl
1699,2021-03-13 01:20:59+00:00,devilleeeeee,"in online class, every is school day",0,,en
1700,2021-03-13 01:10:12+00:00,balilo_ian,"goodmorning, online class again",0,,en
1701,2021-03-13 01:05:10+00:00,cylaMONac,Buti na lang Online ang MA class whahaahaah wapa ko ligo,1,,tl
1702,2021-03-12 11:40:50+00:00,LBatacandulo,"【Noise Cancelling Microphone&amp;Headphone】New Upgrade online class headset noise cancellation mic with Dual 3.5mm port and built-in noise reduction headphones at 86% off! ₱240 - ₱599 only.
click link to order.https://t.co/xkFks6TQHh. https://t.co/ipAe799K8E",1,,en
1703,2021-03-12 09:12:17+00:00,reyaaaaaaaaaaa,Bahalag green ping ko sa valo basta sa online class mag pa choppy choppy jud ko,4,,tl
1704,2021-03-12 08:06:37+00:00,IstyanReferiza,"@KaFreebies Sana po mapili na ako ngayon, pang online class lang po",1,,tl
1705,2021-03-12 07:31:10+00:00,itsme_jazzfer,4 absences sa online class bagsak agad awit bat naman ganon lpu 🥴,1,,tl
1706,2021-03-12 07:14:26+00:00,artxszs,ayoko na talaga mag online class na naka open cam pota napagtitripan ako,0,,tl
1707,2021-03-12 04:49:06+00:00,genjdooo,Potangina wala akong matutunan sa online class  😭😭😭 ang bobo ko na,1,,tl
1708,2021-03-12 01:04:12+00:00,nnnnosferatuuuu,dami ganap today potaenang online class 😭,2,,en
1709,2021-03-12 00:18:01+00:00,rho_uard,"Ako nga kalimtanon: hala classmate diay nato si kuan 🤦🏼‍♂️

Online class ra pa gyud. Di nako mabantayan nga gasulod hahaha",0,,tl
1710,2021-03-11 23:25:25+00:00,JanDeanJade,"aga natin gcng para sa klase para mag ayos, kaso online class nga pala ngayon. 😬🤦‍♂️",0,,tl
1711,2021-03-11 18:06:06+00:00,earlisgonzales,ilang araw nlng back to online class nanaman sheeeet,3,,tl
1712,2021-03-11 06:49:37+00:00,flvnnanchta,grabe struggle ko sa online class na 'to:&lt;,1,,en
1713,2021-03-11 04:48:10+00:00,_johnthoughts,online class is becoming a shit.,2,,en
1714,2021-03-11 04:04:34+00:00,BrentPabua,Wala jud ko'y na https://t.co/5U4iw2XePv sa online class,1,,tl
1715,2021-03-11 03:18:28+00:00,Nothing_But_Not,"Gutom pala mag online class!!  🤣

Mamahaw ta badi! https://t.co/VGXmyeCtBb",3,,tl
1716,2021-03-11 00:49:21+00:00,rosinnggg,Kanang ga module ka ba nya naa lay mokalit chat nimo from ol class  nimo na cm nya ingnan kag apil baya daw kas research namo dae like wtf unsa na day mi ani ron module/online,0,,tl
1717,2021-03-10 14:30:29+00:00,inigocruz_,"kaumay tong online class, lokohan with profs zzz",0,,en
1718,2021-03-10 14:28:11+00:00,FATIMEEEEENG,nakaka proud lang din sarili ko na nalalagpasan ko ‘tong online class— hindi naman din kasi kami ganon kayaman para iafford yung load which is kailangan meron ako araw araw since may synchronous and asynchronous na meeting and wala naman kaming internet++,9,,tl
1719,2021-03-10 13:34:30+00:00,mulberriana,cant handle this online class anymore,0,,en
1720,2021-03-10 12:41:02+00:00,lonetrail,My first struggle in online class is how to perfectly screenshot my 27 students in one frame.,0,,en
1721,2021-03-10 12:15:54+00:00,allanjohnlucas_,Kakaasi tuy mata kon online class.,2,,tl
1722,2021-03-10 10:18:46+00:00,AlexaV016,Online class has been such an impact in my life to the point I hate looking at my laptop now,3,,en
1723,2021-03-09 23:39:37+00:00,uslideaway,@justjaa_ online class 😣 bati ahaha,0,,tl
1724,2021-03-09 23:03:42+00:00,ClavinAldrich,Ang hirap mang gising ng pinsan para sa online class. Sabuyan ko kaya ng tubig? 🤔😂,1,,tl
1725,2021-03-09 14:35:07+00:00,JEDnotJadJidJud,"I HATE film viewing in class. I especially hate it more when it's an online class.
The movies tend to be good and important to discussing the lecture, but I'd rather just read stuff.",0,,en
1726,2021-03-09 13:46:00+00:00,_meeoooww,"Kung wara lang talaga online class lain ako magamit cellphone, nakaya ko man dati mas kaya ko niyan",1,,tl
